ReleaseDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20140729,KS,1.78,98.22,85.42,33.55,8.93,0,7/29/14,8/4/14,1
20140722,KS,1.82,98.18,85.42,33.55,8.93,0,7/22/14,7/28/14,1
20140715,KS,1.82,98.18,85.42,37.08,10.16,0,7/15/14,7/21/14,1
20140708,KS,0.17,99.83,86.29,47.11,12.48,0,7/8/14,7/14/14,1
20140701,KS,0.17,99.83,86.29,47.11,12.63,0,7/1/14,7/7/14,1
20140624,KS,0.09,99.91,86.6,48.09,20.61,0,6/24/14,6/30/14,1
20140617,KS,0.08,99.92,87.09,48.09,21.27,0,6/17/14,6/23/14,1
20140610,KS,0.08,99.92,93.81,53.6,31.67,0,6/10/14,6/16/14,1
20140603,KS,0.08,99.92,97.85,75.85,47.15,2.38,6/3/14,6/9/14,1
20140527,KS,0,100,98.84,80.81,48.31,3.09,5/27/14,6/2/14,1
20140520,KS,0,100,98.84,80.76,48.31,3.24,5/20/14,5/26/14,1
20140513,KS,0,100,98.84,80.76,48.05,2.76,5/13/14,5/19/14,1
20140506,KS,0,100,98.84,80.83,52.64,1.04,5/6/14,5/12/14,1
20140429,KS,0,100,98.84,72.06,24.68,0,4/29/14,5/5/14,1
20140422,KS,0,100,98.81,72.07,19.64,0,4/22/14,4/28/14,1
20140415,KS,0,100,98.81,70.44,17.9,0,4/15/14,4/21/14,1
20140408,KS,0,100,98.82,65.62,14.34,0,4/8/14,4/14/14,1
20140401,KS,0,100,98.79,64.91,14.34,0,4/1/14,4/7/14,1
20140325,KS,0,100,91.26,43.14,14.3,0,3/25/14,3/31/14,1
20140318,KS,0,100,83.95,43.13,14.12,0,3/18/14,3/24/14,1
20140311,KS,4.31,95.69,67.17,43.13,7.78,0,3/11/14,3/17/14,1
20140304,KS,4.14,95.86,65.16,43.13,7.78,0,3/4/14,3/10/14,1
20140225,KS,4.14,95.86,65.16,43.43,7.78,0,2/25/14,3/3/14,1
20140218,KS,2.71,97.29,56.94,43.43,7.99,0,2/18/14,2/24/14,1
20140211,KS,2.84,97.16,56.94,43.43,7.99,0,2/11/14,2/17/14,1
20140204,KS,0.13,99.87,63.46,46.63,7.99,0,2/4/14,2/10/14,1
20140128,KS,0.13,99.87,63.46,46.63,7.99,0,1/28/14,2/3/14,1
20140121,KS,4.71,95.29,46.8,33.89,5.58,0,1/21/14,1/27/14,1
20140114,KS,4.71,95.29,46.8,33.89,5.58,0,1/14/14,1/20/14,1
20140107,KS,4.71,95.29,46.92,33.89,5.58,0,1/7/14,1/13/14,1
20131231,KS,4.71,95.29,46.92,33.89,5.58,0,12/31/13,1/6/14,1
20131224,KS,4.71,95.29,46.92,33.89,5.71,0,12/24/13,12/30/13,1
20131217,KS,0.49,99.51,50.86,33.54,3.16,0,12/17/13,12/23/13,1
20131210,KS,0.49,99.51,40.68,33.46,3.16,0,12/10/13,12/16/13,1
20131203,KS,12.48,87.52,40.68,31.58,3.16,0,12/3/13,12/9/13,1
20131126,KS,12.48,87.52,40.68,31.58,3.16,0,11/26/13,12/2/13,1
20131119,KS,20.68,79.32,40.68,31.58,3.16,0,11/19/13,11/25/13,1
20131112,KS,54.7,45.3,40.68,31.58,3.16,0,11/12/13,11/18/13,1
20131105,KS,54.73,45.27,40.59,31.57,3.16,0,11/5/13,11/11/13,1
20131029,KS,52.26,47.74,40.59,31.57,3.16,0,10/29/13,11/4/13,1
20131022,KS,51.47,48.53,40.59,31.61,3.16,0,10/22/13,10/28/13,1
20131015,KS,51.49,48.51,40.5,31.21,3.96,0,10/15/13,10/21/13,1
20131008,KS,48.34,51.66,40.48,31.94,3.96,0,10/8/13,10/14/13,1
20131001,KS,46.14,53.86,40.28,31.94,3.96,0,10/1/13,10/7/13,1
20130924,KS,43.87,56.13,41.82,33.76,8.04,0,9/24/13,9/30/13,1
20130917,KS,43.17,56.83,41.82,33.76,8.04,0,9/17/13,9/23/13,1
20130910,KS,37.41,62.59,43.74,39.13,30.55,8.83,9/10/13,9/16/13,1
20130903,KS,46.68,53.32,43.58,39.14,30.55,8.83,9/3/13,9/9/13,1
20130827,KS,45,55,43.58,39.14,30.55,8.83,8/27/13,9/2/13,1
20130820,KS,45.77,54.23,43.59,39.14,30.55,8.83,8/20/13,8/26/13,1
20130813,KS,43.16,56.84,45.83,39.14,30.55,16.47,8/13/13,8/19/13,1
20130806,KS,29.99,70.01,50.06,44.44,32.6,24.42,8/6/13,8/12/13,1
20130730,KS,12.2,87.8,63.98,47.83,41.72,25.41,7/30/13,8/5/13,1
20130723,KS,0,100,77.25,59.08,47.09,27.83,7/23/13,7/29/13,1
20130716,KS,4.33,95.67,78.47,61.33,47.09,24.11,7/16/13,7/22/13,1
20130709,KS,9.82,90.18,75.73,61.33,47.09,24.11,7/9/13,7/15/13,1
20130702,KS,14.29,85.71,74.56,58.64,44.74,24.11,7/2/13,7/8/13,1
20130625,KS,13.19,86.81,74.49,58.44,44.66,24.11,6/25/13,7/1/13,1
20130618,KS,11.78,88.22,74.49,58.44,44.66,24.11,6/18/13,6/24/13,1
20130611,KS,11.78,88.22,74.56,63.89,44.66,24.28,6/11/13,6/17/13,1
20130604,KS,9.23,90.77,75.53,64.87,44.97,22.86,6/4/13,6/10/13,1
20130528,KS,5.25,94.75,80.65,69.25,48.2,22.07,5/28/13,6/3/13,1
20130521,KS,2.55,97.45,84.58,69.28,46.47,21.47,5/21/13,5/27/13,1
20130514,KS,2.55,97.45,87.28,69.84,47.94,21.5,5/14/13,5/20/13,1
20130507,KS,2.55,97.45,90.39,70.51,51.37,22.53,5/7/13,5/13/13,1
20130430,KS,0.94,99.06,96.37,80.3,56.58,19.57,4/30/13,5/6/13,1
20130423,KS,0,100,97.68,81.7,56.64,16.94,4/23/13,4/29/13,1
20130416,KS,0,100,99.61,89.07,61.66,16.87,4/16/13,4/22/13,1
20130409,KS,0,100,99.96,90.84,64.28,16.87,4/9/13,4/15/13,1
20130402,KS,0,100,100,94.5,64.28,17.04,4/2/13,4/8/13,1
20130326,KS,0,100,100,95.1,64.28,17.04,3/26/13,4/1/13,1
20130319,KS,0,100,100,96.41,64.28,21.41,3/19/13,3/25/13,1
20130312,KS,0,100,100,96.41,64.62,21.41,3/12/13,3/18/13,1
20130305,KS,0,100,100,100,69.75,21.43,3/5/13,3/11/13,1
20130226,KS,0,100,100,100,69.75,21.58,2/26/13,3/4/13,1
20130219,KS,0,100,100,100,75.19,36.13,2/19/13,2/25/13,1
20130212,KS,0,100,100,100,75.36,36.16,2/12/13,2/18/13,1
20130205,KS,0,100,100,100,79.54,36.16,2/5/13,2/11/13,1
20130129,KS,0,100,100,100,79.53,36.14,1/29/13,2/4/13,1
20130122,KS,0,100,100,100,79.53,36.14,1/22/13,1/28/13,1
20130115,KS,0,100,100,100,79.34,34.87,1/15/13,1/21/13,1
20130108,KS,0,100,100,100,79.36,35.97,1/8/13,1/14/13,1
20130101,KS,0,100,100,100,79.36,35.97,1/1/13,1/7/13,1
20121225,KS,0,100,100,100,79.36,35.97,12/25/12,12/31/12,1
20121218,KS,0,100,100,100,77.67,35.97,12/18/12,12/24/12,1
20121211,KS,0,100,100,100,77.73,35.97,12/11/12,12/17/12,1
20121204,KS,0,100,100,99.34,77.73,35.97,12/4/12,12/10/12,1
20121127,KS,0,100,100,98.78,77.61,35.97,11/27/12,12/3/12,1
20121120,KS,0,100,100,97.45,77.53,34.46,11/20/12,11/26/12,1
20121113,KS,0,100,100,97.45,77.53,30.98,11/13/12,11/19/12,1
20121106,KS,0,100,100,99.45,83.78,38.87,11/6/12,11/12/12,1
20121030,KS,0,100,100,99.79,77.8,39.68,10/30/12,11/5/12,1
20121023,KS,0,100,100,99.79,77.8,39.68,10/23/12,10/29/12,1
20121016,KS,0,100,100,99.79,77.8,39.68,10/16/12,10/22/12,1
20121009,KS,0,100,100,100,95.7,44.63,10/9/12,10/15/12,1
20121002,KS,0,100,100,100,93.25,44.73,10/2/12,10/8/12,1
20120925,KS,0,100,100,100,88.34,51.04,9/25/12,10/1/12,1
20120918,KS,0,100,100,100,88.34,51.04,9/18/12,9/24/12,1
20120911,KS,0,100,100,100,88.34,60.61,9/11/12,9/17/12,1
20120904,KS,0,100,100,100,88.34,60.61,9/4/12,9/10/12,1
20120828,KS,0,100,100,100,90.14,55.18,8/28/12,9/3/12,1
20170829,NE,42.43,57.57,12.46,0,0,0,8/29/17,9/4/17,1
20170822,NE,45.09,54.91,12.58,0,0,0,8/22/17,8/28/17,1
20170815,NE,23.25,76.75,20.81,2.98,0,0,8/15/17,8/21/17,1
20170808,NE,21.15,78.85,23.81,2.97,0,0,8/8/17,8/14/17,1
20170801,NE,14.32,85.68,41.9,6.44,0,0,8/1/17,8/7/17,1
20170725,NE,13.9,86.1,41.9,6.28,0,0,7/25/17,7/31/17,1
20170718,NE,25.6,74.4,24.84,0.06,0,0,7/18/17,7/24/17,1
20170711,NE,28.19,71.81,15.83,0,0,0,7/11/17,7/17/17,1
20170704,NE,32.04,67.96,8.69,0,0,0,7/4/17,7/10/17,1
20170627,NE,32.04,67.96,0,0,0,0,6/27/17,7/3/17,1
20170620,NE,77.28,22.72,0,0,0,0,6/20/17,6/26/17,1
20170613,NE,99.41,0.59,0,0,0,0,6/13/17,6/19/17,1
20170606,NE,100,0,0,0,0,0,6/6/17,6/12/17,1
20170530,NE,100,0,0,0,0,0,5/30/17,6/5/17,1
20170523,NE,100,0,0,0,0,0,5/23/17,5/29/17,1
20170516,NE,95.03,4.97,0,0,0,0,5/16/17,5/22/17,1
20170509,NE,95.03,4.97,0,0,0,0,5/9/17,5/15/17,1
20170502,NE,95.03,4.97,0,0,0,0,5/2/17,5/8/17,1
20170425,NE,76.74,23.26,3.33,0,0,0,4/25/17,5/1/17,1
20170418,NE,77.88,22.12,3.77,0,0,0,4/18/17,4/24/17,1
20170411,NE,77.88,22.12,3.77,0,0,0,4/11/17,4/17/17,1
20170404,NE,74.3,25.7,3.77,0,0,0,4/4/17,4/10/17,1
20170328,NE,72.64,27.36,5.45,0,0,0,3/28/17,4/3/17,1
20170321,NE,59.2,40.8,8.76,0,0,0,3/21/17,3/27/17,1
20170314,NE,64.7,35.3,8.33,0,0,0,3/14/17,3/20/17,1
20170307,NE,64.7,35.3,8.33,0,0,0,3/7/17,3/13/17,1
20170228,NE,66.27,33.73,8.33,0,0,0,2/28/17,3/6/17,1
20170221,NE,61.14,38.86,9.48,0,0,0,2/21/17,2/27/17,1
20170214,NE,61.14,38.86,9.48,0,0,0,2/14/17,2/20/17,1
20170207,NE,61.16,38.84,9.48,0,0,0,2/7/17,2/13/17,1
20170131,NE,55.3,44.7,9.48,0,0,0,1/31/17,2/6/17,1
20170124,NE,53.58,46.42,9.48,0,0,0,1/24/17,1/30/17,1
20170117,NE,49.9,50.1,13.43,0.16,0,0,1/17/17,1/23/17,1
20170110,NE,49.9,50.1,13.43,0.16,0,0,1/10/17,1/16/17,1
20170103,NE,48.25,51.75,13.43,0.16,0,0,1/3/17,1/9/17,1
20161227,NE,48.25,51.75,13.43,0.16,0,0,12/27/16,1/2/17,1
20161220,NE,48.04,51.96,13.43,0.16,0,0,12/20/16,12/26/16,1
20161213,NE,48.04,51.96,13.43,0.16,0,0,12/13/16,12/19/16,1
20161206,NE,48.04,51.96,13.43,0.16,0,0,12/6/16,12/12/16,1
20161129,NE,48.04,51.96,12.7,0.16,0,0,11/29/16,12/5/16,1
20161122,NE,56.06,43.94,10.68,0.16,0,0,11/22/16,11/28/16,1
20161115,NE,56.06,43.94,10.68,0.16,0,0,11/15/16,11/21/16,1
20161108,NE,63.65,36.35,4.12,0.16,0,0,11/8/16,11/14/16,1
20161101,NE,63.62,36.38,4.12,0.16,0,0,11/1/16,11/7/16,1
20161025,NE,82.17,17.83,1.59,0.16,0,0,10/25/16,10/31/16,1
20161018,NE,84.91,15.09,1.59,0.16,0,0,10/18/16,10/24/16,1
20161011,NE,85.09,14.91,1.59,0.16,0,0,10/11/16,10/17/16,1
20161004,NE,83.97,16.03,1.59,0.16,0,0,10/4/16,10/10/16,1
20160927,NE,77.29,22.71,1.59,0.16,0,0,9/27/16,10/3/16,1
20160920,NE,77.29,22.71,1.72,0.16,0,0,9/20/16,9/26/16,1
20160913,NE,77.29,22.71,1.72,0.16,0,0,9/13/16,9/19/16,1
20160906,NE,67.88,32.12,1.98,0.33,0,0,9/6/16,9/12/16,1
20160830,NE,61.96,38.04,2.09,0.33,0,0,8/30/16,9/5/16,1
20160823,NE,60.98,39.02,7.65,0.86,0,0,8/23/16,8/29/16,1
20160816,NE,57.1,42.9,8.9,0.97,0,0,8/16/16,8/22/16,1
20160809,NE,56.34,43.66,10.06,0.61,0,0,8/9/16,8/15/16,1
20160802,NE,58,42,10.35,0.61,0,0,8/2/16,8/8/16,1
20160726,NE,57.84,42.16,10.07,0,0,0,7/26/16,8/1/16,1
20160719,NE,59.55,40.45,2.85,0,0,0,7/19/16,7/25/16,1
20160712,NE,75.69,24.31,2.46,0,0,0,7/12/16,7/18/16,1
20160705,NE,70.18,29.82,2.22,0,0,0,7/5/16,7/11/16,1
20160628,NE,64.95,35.05,2.23,0,0,0,6/28/16,7/4/16,1
20160621,NE,89.38,10.62,0.91,0,0,0,6/21/16,6/27/16,1
20160614,NE,97.49,2.51,0,0,0,0,6/14/16,6/20/16,1
20160607,NE,100,0,0,0,0,0,6/7/16,6/13/16,1
20160531,NE,100,0,0,0,0,0,5/31/16,6/6/16,1
20160524,NE,100,0,0,0,0,0,5/24/16,5/30/16,1
20160517,NE,100,0,0,0,0,0,5/17/16,5/23/16,1
20160510,NE,100,0,0,0,0,0,5/10/16,5/16/16,1
20160503,NE,100,0,0,0,0,0,5/3/16,5/9/16,1
20160426,NE,96.28,3.72,0,0,0,0,4/26/16,5/2/16,1
20160419,NE,91.39,8.61,0,0,0,0,4/19/16,4/25/16,1
20160412,NE,75.04,24.96,0,0,0,0,4/12/16,4/18/16,1
20160405,NE,76.4,23.6,0,0,0,0,4/5/16,4/11/16,1
20160329,NE,100,0,0,0,0,0,3/29/16,4/4/16,1
20160322,NE,100,0,0,0,0,0,3/22/16,3/28/16,1
20160315,NE,100,0,0,0,0,0,3/15/16,3/21/16,1
20160308,NE,100,0,0,0,0,0,3/8/16,3/14/16,1
20160301,NE,100,0,0,0,0,0,3/1/16,3/7/16,1
20160223,NE,100,0,0,0,0,0,2/23/16,2/29/16,1
20160216,NE,100,0,0,0,0,0,2/16/16,2/22/16,1
20160209,NE,100,0,0,0,0,0,2/9/16,2/15/16,1
20160202,NE,100,0,0,0,0,0,2/2/16,2/8/16,1
20160126,NE,100,0,0,0,0,0,1/26/16,2/1/16,1
20160119,NE,100,0,0,0,0,0,1/19/16,1/25/16,1
20160112,NE,100,0,0,0,0,0,1/12/16,1/18/16,1
20160105,NE,100,0,0,0,0,0,1/5/16,1/11/16,1
20151229,NE,99.99,0.01,0,0,0,0,12/29/15,1/4/16,1
20151222,NE,98.05,1.95,0,0,0,0,12/22/15,12/28/15,1
20151215,NE,94.85,5.15,0,0,0,0,12/15/15,12/21/15,1
20151208,NE,92.09,7.91,0,0,0,0,12/8/15,12/14/15,1
20151201,NE,92.09,7.91,0,0,0,0,12/1/15,12/7/15,1
20151124,NE,91.87,8.13,0,0,0,0,11/24/15,11/30/15,1
20151117,NE,80.22,19.78,1.69,0,0,0,11/17/15,11/23/15,1
20151110,NE,80.22,19.78,1.69,0,0,0,11/10/15,11/16/15,1
20151103,NE,76.12,23.88,1.69,0,0,0,11/3/15,11/9/15,1
20151027,NE,73.24,26.76,1.08,0,0,0,10/27/15,11/2/15,1
20151020,NE,64.56,35.44,0,0,0,0,10/20/15,10/26/15,1
20151013,NE,70.79,29.21,0,0,0,0,10/13/15,10/19/15,1
20151006,NE,71.09,28.91,0,0,0,0,10/6/15,10/12/15,1
20150929,NE,71.41,28.59,0,0,0,0,9/29/15,10/5/15,1
20150922,NE,71.05,28.95,0,0,0,0,9/22/15,9/28/15,1
20150915,NE,73.56,26.44,0,0,0,0,9/15/15,9/21/15,1
20150908,NE,73.41,26.59,0,0,0,0,9/8/15,9/14/15,1
20150901,NE,93.99,6.01,0,0,0,0,9/1/15,9/7/15,1
20150825,NE,100,0,0,0,0,0,8/25/15,8/31/15,1
20150818,NE,100,0,0,0,0,0,8/18/15,8/24/15,1
20150811,NE,98.73,1.27,0,0,0,0,8/11/15,8/17/15,1
20150804,NE,81.28,18.72,0,0,0,0,8/4/15,8/10/15,1
20150728,NE,81.28,18.72,0,0,0,0,7/28/15,8/3/15,1
20150721,NE,95.63,4.37,0,0,0,0,7/21/15,7/27/15,1
20150714,NE,95.63,4.37,0,0,0,0,7/14/15,7/20/15,1
20150707,NE,97.77,2.23,0,0,0,0,7/7/15,7/13/15,1
20150630,NE,89.32,10.68,2.19,0,0,0,6/30/15,7/6/15,1
20150623,NE,89.32,10.68,2.19,0,0,0,6/23/15,6/29/15,1
20150616,NE,87.16,12.84,4.07,0,0,0,6/16/15,6/22/15,1
20150609,NE,87.16,12.84,4.07,0,0,0,6/9/15,6/15/15,1
20150602,NE,76.08,23.92,5.18,0,0,0,6/2/15,6/8/15,1
20150526,NE,75.55,24.45,4.77,0,0,0,5/26/15,6/1/15,1
20150519,NE,62.9,37.1,7.58,0,0,0,5/19/15,5/25/15,1
20150512,NE,61.37,38.63,19.95,0,0,0,5/12/15,5/18/15,1
20150505,NE,51.79,48.21,28.15,0,0,0,5/5/15,5/11/15,1
20150428,NE,51.79,48.21,28.15,0,0,0,4/28/15,5/4/15,1
20150421,NE,51.79,48.21,21.82,0,0,0,4/21/15,4/27/15,1
20150414,NE,31.54,68.46,22.49,0,0,0,4/14/15,4/20/15,1
20150407,NE,31.54,68.46,22.49,0,0,0,4/7/15,4/13/15,1
20150331,NE,32.67,67.33,22.49,0,0,0,3/31/15,4/6/15,1
20150324,NE,34.39,65.61,2.24,0,0,0,3/24/15,3/30/15,1
20150317,NE,37.62,62.38,2.24,0,0,0,3/17/15,3/23/15,1
20150310,NE,75.58,24.42,0,0,0,0,3/10/15,3/16/15,1
20150303,NE,75.58,24.42,0,0,0,0,3/3/15,3/9/15,1
20150224,NE,75.58,24.42,0,0,0,0,2/24/15,3/2/15,1
20150217,NE,75.58,24.42,0,0,0,0,2/17/15,2/23/15,1
20150210,NE,75.58,24.42,0,0,0,0,2/10/15,2/16/15,1
20150203,NE,75.59,24.41,0,0,0,0,2/3/15,2/9/15,1
20150127,NE,71.59,28.41,0,0,0,0,1/27/15,2/2/15,1
20150120,NE,72.2,27.8,0,0,0,0,1/20/15,1/26/15,1
20150113,NE,75.78,24.22,0,0,0,0,1/13/15,1/19/15,1
20150106,NE,75.78,24.22,0,0,0,0,1/6/15,1/12/15,1
20141230,NE,75.78,24.22,0,0,0,0,12/30/14,1/5/15,1
20141223,NE,75.78,24.22,0,0,0,0,12/23/14,12/29/14,1
20141216,NE,75.78,24.22,0,0,0,0,12/16/14,12/22/14,1
20141209,NE,75.7,24.3,0,0,0,0,12/9/14,12/15/14,1
20141202,NE,75.7,24.3,0,0,0,0,12/2/14,12/8/14,1
20141125,NE,76.42,23.58,0,0,0,0,11/25/14,12/1/14,1
20141118,NE,96.1,3.9,0,0,0,0,11/18/14,11/24/14,1
20141111,NE,96.1,3.9,0,0,0,0,11/11/14,11/17/14,1
20141104,NE,96.29,3.71,0,0,0,0,11/4/14,11/10/14,1
20141028,NE,97.17,2.83,0,0,0,0,10/28/14,11/3/14,1
20141021,NE,97.17,2.83,0,0,0,0,10/21/14,10/27/14,1
20141014,NE,97.17,2.83,0,0,0,0,10/14/14,10/20/14,1
20141007,NE,97.17,2.83,0,0,0,0,10/7/14,10/13/14,1
20140930,NE,95.79,4.21,0,0,0,0,9/30/14,10/6/14,1
20140923,NE,91.75,8.25,0,0,0,0,9/23/14,9/29/14,1
20140916,NE,91.75,8.25,0,0,0,0,9/16/14,9/22/14,1
20140909,NE,89.68,10.32,0,0,0,0,9/9/14,9/15/14,1
20140902,NE,85.49,14.51,1.15,0,0,0,9/2/14,9/8/14,1
20140826,NE,68.3,31.7,7.13,0.01,0,0,8/26/14,9/1/14,1
20140819,NE,63.58,36.42,5.73,0.01,0,0,8/19/14,8/25/14,1
20140812,NE,60.98,39.02,5.83,0.01,0,0,8/12/14,8/18/14,1
20140805,NE,52.22,47.78,7.49,0.01,0,0,8/5/14,8/11/14,1
20140729,NE,58.11,41.89,7.28,0.01,0,0,7/29/14,8/4/14,1
20140722,NE,71.79,28.21,7.28,0.01,0,0,7/22/14,7/28/14,1
20140715,NE,71.94,28.06,7.28,0.01,0,0,7/15/14,7/21/14,1
20140708,NE,61.28,38.72,14.59,0.32,0.01,0,7/8/14,7/14/14,1
20140701,NE,61.13,38.87,14.59,0.32,0.01,0,7/1/14,7/7/14,1
20140624,NE,49.81,50.19,20.46,2.57,0.01,0,6/24/14,6/30/14,1
20140617,NE,44.95,55.05,29.1,6.91,0.01,0,6/17/14,6/23/14,1
20140610,NE,36.83,63.17,33.69,7.07,0.01,0,6/10/14,6/16/14,1
20140603,NE,30.15,69.85,58.26,27.12,7.07,0,6/3/14,6/9/14,1
20140527,NE,23.09,76.91,62.39,30.87,7.07,0,5/27/14,6/2/14,1
20140520,NE,20.01,79.99,61.28,24.81,5.08,0,5/20/14,5/26/14,1
20140513,NE,20.01,79.99,61.28,24.81,5.08,0,5/13/14,5/19/14,1
20140506,NE,7.01,92.99,78.3,30.83,4.39,0,5/6/14,5/12/14,1
20140429,NE,7.01,92.99,70.39,30.41,4.39,0,4/29/14,5/5/14,1
20140422,NE,9.2,90.8,74.3,30.67,4.39,0,4/22/14,4/28/14,1
20140415,NE,9.2,90.8,74.3,30.67,4.39,0,4/15/14,4/21/14,1
20140408,NE,9.15,90.85,74.21,30.67,4.39,0,4/8/14,4/14/14,1
20140401,NE,11.73,88.27,65,30.67,4.39,0,4/1/14,4/7/14,1
20140325,NE,11.73,88.27,64.96,30.67,4.38,0,3/25/14,3/31/14,1
20140318,NE,11.88,88.12,64.93,30.67,4.38,0,3/18/14,3/24/14,1
20140311,NE,10.32,89.68,52.88,30.66,4.34,0,3/11/14,3/17/14,1
20140304,NE,10.54,89.46,51.32,25.09,4.34,0,3/4/14,3/10/14,1
20140225,NE,10.25,89.75,51.95,26.5,4.62,0,2/25/14,3/3/14,1
20140218,NE,10.05,89.95,48.03,26.84,4.78,0,2/18/14,2/24/14,1
20140211,NE,10.05,89.95,48.03,26.84,4.78,0,2/11/14,2/17/14,1
20140204,NE,10.02,89.98,48.03,26.84,4.78,0,2/4/14,2/10/14,1
20140128,NE,10.79,89.21,48.03,26.84,4.78,0,1/28/14,2/3/14,1
20140121,NE,10.79,89.21,48.01,26.59,4.76,0,1/21/14,1/27/14,1
20140114,NE,13.68,86.32,48.01,26.59,4.76,0,1/14/14,1/20/14,1
20140107,NE,13.68,86.32,47.93,26.59,4.76,0,1/7/14,1/13/14,1
20131231,NE,13.68,86.32,47.93,26.59,4.76,0,12/31/13,1/6/14,1
20131224,NE,13.68,86.32,47.93,26.59,4.76,0,12/24/13,12/30/13,1
20131217,NE,13.09,86.91,47.93,26.59,4.76,0,12/17/13,12/23/13,1
20131210,NE,13.09,86.91,47.87,26.59,4.76,0,12/10/13,12/16/13,1
20131203,NE,13.01,86.99,47.87,27.39,4.76,0,12/3/13,12/9/13,1
20131126,NE,13.01,86.99,47.87,27.39,4.76,0,11/26/13,12/2/13,1
20131119,NE,13.05,86.95,47.87,27.39,4.76,0,11/19/13,11/25/13,1
20131112,NE,13.71,86.29,47.87,27.39,4.76,0,11/12/13,11/18/13,1
20131105,NE,13.49,86.51,47.85,27.39,4.76,0,11/5/13,11/11/13,1
20131029,NE,13.35,86.65,47.85,27.39,4.76,0,10/29/13,11/4/13,1
20131022,NE,13.35,86.65,47.85,27.39,4.76,0,10/22/13,10/28/13,1
20131015,NE,5.55,94.45,56.56,29.28,4.76,0,10/15/13,10/21/13,1
20131008,NE,4.06,95.94,68.1,38.94,6.6,0,10/8/13,10/14/13,1
20131001,NE,3.22,96.78,85.48,49.34,6.6,0,10/1/13,10/7/13,1
20130924,NE,1.82,98.18,86.58,60.57,11.04,0,9/24/13,9/30/13,1
20130917,NE,1.23,98.77,88.76,61.35,21,0,9/17/13,9/23/13,1
20130910,NE,0.16,99.84,89.91,65.94,26.19,0.78,9/10/13,9/16/13,1
20130903,NE,4.13,95.87,90.13,66.47,26.19,0.78,9/3/13,9/9/13,1
20130827,NE,3.38,96.62,90.58,67.73,26.39,0.78,8/27/13,9/2/13,1
20130820,NE,3.38,96.62,90.72,65.78,26.38,0.78,8/20/13,8/26/13,1
20130813,NE,3.38,96.62,87.05,65.79,30.8,0.78,8/13/13,8/19/13,1
20130806,NE,3.38,96.62,87.76,65.79,31.42,0.78,8/6/13,8/12/13,1
20130730,NE,0,100,88.41,69.9,34.11,3.65,7/30/13,8/5/13,1
20130723,NE,0,100,88.41,69.84,35.58,3.65,7/23/13,7/29/13,1
20130716,NE,2.17,97.83,88.41,69.84,35.59,3.64,7/16/13,7/22/13,1
20130709,NE,6.58,93.42,88.41,69.06,34.71,3.64,7/9/13,7/15/13,1
20130702,NE,8.05,91.95,88.41,69.06,34.71,3.64,7/2/13,7/8/13,1
20130625,NE,8.05,91.95,88.36,67.88,34.66,3.64,6/25/13,7/1/13,1
20130618,NE,7.85,92.15,88.36,67.77,34.66,3.64,6/18/13,6/24/13,1
20130611,NE,6.41,93.59,89.66,67.92,34.66,3.64,6/11/13,6/17/13,1
20130604,NE,6.37,93.63,89.66,67.86,34.66,3.64,6/4/13,6/10/13,1
20130528,NE,2.51,97.49,93.34,76.75,39.34,4.02,5/28/13,6/3/13,1
20130521,NE,0,100,96.92,89.09,60.08,5.99,5/21/13,5/27/13,1
20130514,NE,0,100,96.92,92.83,70,7.72,5/14/13,5/20/13,1
20130507,NE,0,100,97.21,93.1,71.11,7.72,5/7/13,5/13/13,1
20130430,NE,0,100,100,96.85,77.28,8.29,4/30/13,5/6/13,1
20130423,NE,0,100,100,96.85,78.18,8.29,4/23/13,4/29/13,1
20130416,NE,0,100,100,100,91.43,8.29,4/16/13,4/22/13,1
20130409,NE,0,100,100,100,94.02,15.23,4/9/13,4/15/13,1
20130402,NE,0,100,100,100,94.04,75.72,4/2/13,4/8/13,1
20130326,NE,0,100,100,100,96.13,76.16,3/26/13,4/1/13,1
20130319,NE,0,100,100,100,96.13,76.41,3/19/13,3/25/13,1
20130312,NE,0,100,100,100,96.13,76.41,3/12/13,3/18/13,1
20130305,NE,0,100,100,100,96.1,76.76,3/5/13,3/11/13,1
20130226,NE,0,100,100,100,96.1,76.94,2/26/13,3/4/13,1
20130219,NE,0,100,100,100,96.23,77.47,2/19/13,2/25/13,1
20130212,NE,0,100,100,100,96.28,77.47,2/12/13,2/18/13,1
20130205,NE,0,100,100,100,96.28,77.47,2/5/13,2/11/13,1
20130129,NE,0,100,100,100,96.28,77.46,1/29/13,2/4/13,1
20130122,NE,0,100,100,100,96.28,77.46,1/22/13,1/28/13,1
20130115,NE,0,100,100,100,96.28,77.46,1/15/13,1/21/13,1
20130108,NE,0,100,100,100,96.2,77.46,1/8/13,1/14/13,1
20130101,NE,0,100,100,100,96.2,77.46,1/1/13,1/7/13,1
20121225,NE,0,100,100,100,96.2,77.46,12/25/12,12/31/12,1
20121218,NE,0,100,100,100,96.2,77.46,12/18/12,12/24/12,1
20121211,NE,0,100,100,100,96.15,77.46,12/11/12,12/17/12,1
20121204,NE,0,100,100,100,96.15,77.46,12/4/12,12/10/12,1
20121127,NE,0,100,100,100,96.15,77.46,11/27/12,12/3/12,1
